127.0.0.1 - - [06/Dec/2024:08:32:35 +0545] "GET / HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:06 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 1956
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:20 +0545] "GET /hello/day6login.jsp HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:24 +0545] "GET /hello/day6register.jsp HTTP/1.1" 200 2962
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:40 +0545] "POST /hello/day6registerdb.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:40 +0545] "GET /hello/day6home.jsp HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:49:42 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 500 2626
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:52:20 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 500 2626
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:52:23 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 2187
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:52:24 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 500 2626
0:0:0:0:0:0:0:1 - - [06/Dec/2024:09:52:25 +0545] "GET /hello/day6userview.jsp HTTP/1.1" 200 2187
